Latitude,Longitude,Depth/Km,Magnitude,Magnitude Category
42.916,13.0512,9.6,2.7,Low
43.0412,13.1072,7.8,2.8,Low
42.9733,13.1458,8.9,2.7,Low
42.9852,13.125,8.9,3.4,Low
43.0127,13.1227,5.7,3.4,Low
42.9233,13.1072,9.7,3.1,Low
42.9843,13.1183,8.0,2.9,Low
42.9807,13.1107,9.7,3.0,Low
43.0172,13.123,8.4,3.3,Low
42.8822,13.1583,6.2,2.2,Low
42.8718,13.1488,7.6,2.3,Low
42.8587,13.1522,6.8,2.9,Low
42.9913,13.1365,9.6,3.2,Low
43.0238,13.1277,8.5,2.6,Low
43.0045,13.0693,10.2,2.9,Low
42.8563,13.088,8.7,2.9,Low
42.8628,13.0782,10.0,2.4,Low
42.8788,13.145,7.8,2.8,Low
43.0142,13.0653,10.2,3.0,Low
43.0468,13.0643,10.9,2.3,Low
42.8733,13.1527,7.8,3.1,Low
43.0082,13.1125,8.7,3.1,Low
42.9977,13.1082,7.7,2.7,Low
42.8982,13.1387,8.9,2.4,Low
42.8822,13.1618,6.0,2.5,Low
42.8567,13.1708,8.7,2.2,Low
43.0088,13.1168,9.2,2.7,Low
42.876000000000005,13.0812,8.4,2.7,Low
42.9227,13.1147,9.0,3.1,Low
42.8822,13.119000000000002,9.4,2.5,Low
43.0027,13.1113,8.0,2.9,Low
43.0647,13.0687,10.6,2.6,Low
42.8998,13.0342,10.0,2.4,Low
42.9152,13.045,11.2,2.6,Low
43.0103,13.0637,8.4,2.5,Low
42.9187,13.1063,8.2,2.8,Low
42.8713,13.0742,9.7,3.7,Low
43.0172,13.0732,9.8,2.8,Low
42.8168,13.2548,9.6,3.0,Low
43.0377,13.0848,10.8,2.1,Low
42.9752,13.1328,8.8,2.8,Low
42.8625,13.1205,9.9,4.5,Moderate
42.8478,13.1537,8.7,3.0,Low
42.8923,13.1335,8.2,2.4,Low
42.8092,13.1087,10.3,2.9,Low
42.9707,13.0595,11.0,2.9,Low
42.861,13.2088,8.6,3.3,Low
43.0282,13.0665,10.5,2.4,Low
42.8755,13.1453,8.7,2.6,Low
42.8793,13.157,7.4,2.8,Low
42.955,13.0652,10.3,2.2,Low
43.0212,13.1363,9.7,2.7,Low
42.9342,13.1573,7.5,3.2,Low
42.9868,13.1432,8.8,2.7,Low
43.0167,13.1228,8.6,2.9,Low
42.8728,13.1195,8.4,3.0,Low
43.0027,13.1342,10.4,2.5,Low
42.9793,13.0693,9.6,2.8,Low
42.8158,13.1018,8.3,2.7,Low
42.9448,13.1398,8.3,2.4,Low
42.9545,13.1397,8.3,2.5,Low
42.7412,13.1962,12.0,2.8,Low
42.8982,13.0533,11.1,2.5,Low
42.9957,13.1258,6.1,2.5,Low
42.8893,13.0377,10.6,2.3,Low
43.0008,13.1315,8.2,2.6,Low
42.9938,13.1403,9.6,2.8,Low
42.9737,13.145,9.3,2.4,Low
43.0388,13.1043,8.4,2.3,Low
42.96,13.0592,10.1,2.9,Low
43.0038,13.0703,8.6,2.8,Low
42.9307,13.0593,12.4,2.3,Low
42.9967,13.1188,8.9,2.5,Low
43.0037,13.1385,7.1,2.6,Low
42.8692,13.0893,8.2,2.4,Low
42.923,13.1467,8.3,2.4,Low
42.8403,13.1595,7.9,2.7,Low
42.9243,13.0523,10.9,2.4,Low
42.8568,13.0477,10.3,2.0,Low
42.9698,13.1183,10.7,2.8,Low
43.0432,13.06,0.5,2.2,Low
42.918,13.0458,10.4,2.1,Low
42.908,13.0155,10.2,2.1,Low
43.0237,13.0937,9.1,2.1,Low
42.8407,13.1632,8.2,3.5,Low
42.8715,13.0553,9.9,2.5,Low
42.8883,13.0798,5.7,2.3,Low
42.872,13.0195,10.7,2.5,Low
42.9448,13.1437,8.2,2.3,Low
42.8918,13.1477,8.3,2.7,Low
42.8755,13.087,10.1,2.2,Low
42.8368,13.172,6.4,3.1,Low
42.8767,13.1533,8.1,2.3,Low
42.8928,13.0498,10.1,2.7,Low
42.8908,13.0458,10.2,2.6,Low
42.9957,13.1148,8.2,3.5,Low
42.8503,13.1675,6.2,2.3,Low
42.9127,13.039,10.8,2.1,Low
42.8665,13.099,9.4,2.6,Low
42.9508,13.1372,10.3,2.6,Low
42.8575,13.1648,8.2,2.4,Low
43.0243,13.1195,11.0,2.5,Low
42.8853,13.0653,9.6,2.3,Low
43.0002,13.1058,9.2,3.4,Low
42.892,13.0588,10.0,3.1,Low
42.9627,13.0598,9.6,2.7,Low
42.906000000000006,13.0568,10.8,2.4,Low
43.0083,13.1077,9.9,3.1,Low
42.9338,13.1643,8.5,2.8,Low
42.9693,13.1322,8.7,2.6,Low
42.9003,13.0688,9.4,2.5,Low
42.8427,13.1597,8.7,3.5,Low
42.8607,13.1323,7.2,2.7,Low
42.8798,13.1507,7.2,2.2,Low
42.8562,13.1708,8.4,2.1,Low
42.9907,13.0708,9.7,2.2,Low
42.8835,13.0895,10.6,2.4,Low
42.8068,13.143,9.9,2.6,Low
42.8823,13.0892,10.0,2.7,Low
42.8437,13.1015,10.0,2.3,Low
42.8348,13.1382,9.4,2.2,Low
43.0178,13.0808,9.7,2.5,Low
43.0332,13.1008,8.8,2.5,Low
42.9588,13.0728,9.3,2.9,Low
43.037,13.1167,10.3,2.9,Low
42.8913,13.0655,9.9,2.8,Low
42.8562,13.0762,10.5,2.7,Low
42.8918,13.0575,10.3,2.7,Low
42.9063,13.0473,10.1,3.6,Low
42.8635,13.1268,8.3,2.3,Low
42.8992,13.0578,12.1,2.5,Low
42.8622,13.1618,6.6,2.2,Low
42.9992,13.1467,9.9,3.1,Low
42.8435,13.0967,8.2,2.4,Low
42.8427,13.1427,9.2,4.0,Low
42.956,13.0602,9.7,2.5,Low
42.8767,13.0538,10.5,2.4,Low
42.9752,13.1407,9.9,2.4,Low
42.8928,13.1438,9.5,2.6,Low
42.9842,13.1203,8.7,4.1,Moderate
42.9477,13.0457,9.8,2.9,Low
42.9032,13.0452,9.7,2.6,Low
42.8975,13.0568,9.9,2.1,Low
43.0228,13.1378,9.9,2.9,Low
42.8498,13.1513,8.5,2.5,Low
43.0208,13.0968,10.3,2.4,Low
42.8577,13.0683,10.1,2.4,Low
43.0285,13.086,10.1,2.4,Low
42.8803,13.0742,9.8,2.7,Low
42.8843,13.1303,12.7,2.0,Low
42.8685,13.0668,10.3,2.4,Low
43.0127,13.1142,9.5,2.8,Low
42.9317,13.0473,9.7,3.2,Low
42.8798,13.088,9.6,2.4,Low
42.9133,13.0328,10.3,2.1,Low
43.0078,13.1288,8.0,2.9,Low
42.9773,13.0482,9.0,2.6,Low
42.8947,13.0327,9.8,2.0,Low
42.9337,13.1708,8.5,2.7,Low
42.8718,13.1323,9.4,2.3,Low
43.002,13.1152,8.2,2.3,Low
42.9483,13.1343,10.1,2.3,Low
42.8848,13.1632,6.4,2.1,Low
42.9078,13.0537,9.5,2.1,Low
42.8873,13.05,10.8,3.4,Low
42.9325,13.0878,10.2,2.2,Low
43.0528,13.0938,8.6,2.4,Low
42.995,13.063,10.1,2.4,Low
42.8643,13.0597,10.3,2.2,Low
42.9505,13.07,10.0,3.0,Low
42.8658,13.0945,10.0,2.4,Low
43.0198,13.134,9.7,2.8,Low
42.82,13.1123,10.3,2.2,Low
43.0267,13.1372,9.7,3.1,Low
42.9005,13.0458,10.8,3.0,Low
43.0108,13.118,9.7,3.2,Low
42.9255,13.2242,23.8,2.4,Low
42.8735,13.0673,10.2,2.2,Low
42.9972,13.0663,9.9,3.0,Low
42.9313,13.0682,10.7,2.6,Low
42.996,13.1502,8.9,2.5,Low
42.8535,13.0742,9.1,2.7,Low
43.0508,13.0892,9.0,2.3,Low
43.0053,13.1232,9.3,2.1,Low
42.9632,13.0515,11.3,2.0,Low
42.9263,13.1597,8.0,2.3,Low
42.8333,13.1212,8.3,2.1,Low
43.0302,13.1252,8.7,3.0,Low
43.0297,13.1395,9.7,2.4,Low
42.8675,13.0498,11.1,2.2,Low
42.8702,13.1975,7.6,2.2,Low
42.9153,13.0515,11.1,2.3,Low
42.8993,13.05,10.8,2.4,Low
43.0138,13.0773,9.7,2.3,Low
42.9898,13.1048,7.6,2.4,Low
42.8582,13.0347,10.5,3.0,Low
42.8663,13.1338,8.4,3.4,Low
42.8455,13.1495,11.3,2.1,Low
42.8652,13.0905,10.5,2.2,Low
42.9163,13.0418,11.0,2.8,Low
42.8833,13.0582,10.8,2.6,Low
43.0338,13.0675,10.1,2.8,Low
42.8212,13.1392,9.6,3.6,Low
42.8672,13.0648,10.1,2.3,Low
42.9067,13.0395,9.9,2.4,Low
42.9392,13.0815,9.7,2.2,Low
42.9492,13.0723,9.7,2.3,Low
42.8853,13.0792,10.7,2.6,Low
42.9717,13.0238,16.8,2.4,Low
42.8942,13.1597,9.5,2.3,Low
42.8537,13.1742,6.8,2.3,Low
42.873000000000005,13.0965,9.4,4.3,Moderate
42.8975,13.1833,8.9,3.1,Low
43.0013,13.0722,9.1,2.6,Low
42.9228,13.0532,9.7,2.4,Low
42.8708,13.1433,9.1,3.0,Low
42.9635,13.1483,9.0,3.3,Low
42.9992,13.1182,9.7,3.3,Low
42.5198,13.4722,13.6,2.5,Low
42.8657,13.0753,11.1,2.1,Low
42.8898,13.1587,9.3,2.1,Low
42.8272,13.0678,10.9,2.1,Low
42.8552,13.2267,7.9,2.5,Low
43.0212,13.132,9.8,2.5,Low
42.8347,13.1257,10.0,2.2,Low
43.034,13.1102,7.8,2.8,Low
43.04600000000001,13.0897,5.7,2.8,Low
42.8897,13.1607,8.2,2.3,Low
43.0123,13.1392,8.1,2.3,Low
42.831,13.1643,8.4,2.2,Low
42.8608,13.0397,10.2,2.5,Low
42.8803,13.0645,10.5,2.1,Low
42.8787,13.0618,10.8,3.0,Low
42.9972,13.1297,9.0,3.2,Low
42.8577,13.2318,5.2,2.7,Low
42.8598,13.0602,10.4,2.3,Low
42.9375,13.0718,9.7,2.7,Low
42.9363,13.071,9.7,2.6,Low
42.9398,13.119000000000002,10.0,2.1,Low
42.8952,13.1278,8.8,2.4,Low
42.8367,13.1352,10.1,2.0,Low
42.9527,13.1268,9.2,2.3,Low
42.9815,13.0518,10.0,2.8,Low
42.8783,13.0897,10.8,2.0,Low
42.8895,13.0753,11.4,2.7,Low
42.8627,13.0523,10.3,2.7,Low
42.8678,13.0608,10.3,2.5,Low
42.9448,13.1395,8.5,2.5,Low
42.8647,13.1672,9.4,2.4,Low
42.8913,13.0453,11.1,2.3,Low
42.9788,13.0495,10.0,3.1,Low
42.9012,13.065,14.0,2.7,Low
42.8593,13.0573,9.9,2.4,Low
42.8663,13.0592,11.1,2.4,Low
42.9628,13.076,9.3,2.2,Low
42.9202,13.0943,9.6,2.3,Low
42.8872,13.1635,8.3,2.1,Low
43.0532,13.0948,9.7,2.7,Low
42.8767,13.1827,5.9,2.3,Low
42.8938,13.1618,7.1,2.2,Low
42.9033,13.0202,10.3,2.2,Low
42.8827,13.1743,5.4,2.3,Low
42.872,13.1252,8.3,2.4,Low
42.8935,13.1512,10.6,2.1,Low
42.8452,13.094,10.6,3.0,Low
42.9713,13.0563,10.1,2.3,Low
42.8608,13.0617,9.8,2.9,Low
42.8547,13.0967,10.5,2.7,Low
42.8368,13.179,6.1,2.2,Low
42.8582,13.0983,10.3,2.2,Low
43.0077,13.0703,10.0,2.2,Low
43.0222,13.1257,7.9,3.5,Low
43.05,13.1065,9.3,2.3,Low
43.0252,13.1197,9.5,2.8,Low
43.0322,13.134,9.0,3.2,Low
43.0237,13.1362,8.0,3.1,Low
43.0162,13.1248,7.1,2.4,Low
42.8627,13.0733,11.2,2.2,Low
43.0397,13.0905,10.1,2.5,Low
42.8635,13.1797,6.9,2.7,Low
42.9072,13.0485,11.0,2.2,Low
42.8853,13.0765,9.6,3.1,Low
43.0403,13.1118,9.2,2.3,Low
42.8987,13.0583,11.2,2.7,Low
41.9237,13.7102,14.2,2.3,Low
42.9023,13.0117,10.7,2.2,Low
43.0262,13.109000000000002,10.1,2.5,Low
42.8877,13.1522,8.2,2.0,Low
42.8973,13.0465,10.6,2.1,Low
43.0197,13.0707,10.0,2.7,Low
42.8828,13.1582,8.0,2.3,Low
43.0163,13.1213,5.9,2.7,Low
43.0253,13.152,9.4,2.8,Low
42.9423,13.1523,9.0,3.0,Low
42.9198,13.0545,10.7,2.2,Low
42.9138,13.0507,10.8,2.1,Low
42.9212,13.0647,11.0,2.1,Low
43.0398,13.0895,8.9,2.3,Low
42.8563,13.1448,8.4,2.4,Low
42.8962,13.1695,7.5,2.0,Low
42.9557,13.0508,10.1,2.0,Low
42.8797,13.0832,10.7,2.6,Low
42.7917,13.1598,7.5,3.1,Low
43.0338,13.1038,12.4,2.0,Low
42.8802,13.1675,7.9,2.2,Low
43.0605,13.1143,10.3,2.1,Low
42.9613,13.1452,8.5,2.5,Low
42.8647,13.167,9.8,2.2,Low
42.8865,13.1637,6.2,2.0,Low
42.8912,13.0762,11.7,2.0,Low
43.0063,13.0778,10.0,2.2,Low
42.9182,13.1643,7.9,2.0,Low
42.8897,13.1733,7.5,2.1,Low
42.9432,13.0472,11.1,2.6,Low
42.9003,13.0422,10.2,2.3,Low
42.9052,13.046,10.6,2.0,Low
42.8718,13.0473,8.0,2.1,Low
43.0597,13.0717,9.4,2.0,Low
43.0172,13.0572,9.8,2.0,Low
42.8517,13.1182,10.0,2.5,Low
43.0088,13.0888,10.0,2.6,Low
43.08,13.1502,10.2,2.2,Low
42.8665,13.0553,10.4,2.0,Low
42.8942,13.1872,8.1,2.0,Low
43.0007,13.1428,8.5,2.6,Low
42.9845,13.1622,9.3,2.1,Low
42.9542,13.0682,9.8,3.3,Low
42.8875,13.0515,10.5,2.9,Low
43.00899999999999,13.1267,5.8,2.1,Low
43.0288,13.0803,9.8,2.2,Low
43.067,13.1233,8.2,2.1,Low
42.8867,13.054,10.2,2.2,Low
42.8313,13.2173,12.3,2.0,Low
42.8798,13.1755,7.6,2.6,Low
42.8463,13.1092,9.0,2.0,Low
43.0297,13.0833,8.7,2.1,Low
43.0242,13.1445,5.9,2.6,Low
42.9308,13.1693,8.0,2.2,Low
42.895,13.2025,6.5,2.3,Low
42.849,13.1463,6.4,2.3,Low
43.0473,13.0913,6.0,2.2,Low
43.0505,13.0968,8.2,2.6,Low
42.8895,13.1785,6.6,2.5,Low
42.8388,13.0992,9.0,4.2,Moderate
42.847,13.1093,8.8,3.9,Low
42.8447,13.1072,8.9,2.6,Low
43.0108,13.1197,8.8,3.4,Low
43.0158,13.1365,4.9,2.8,Low
42.8753,13.0668,10.3,2.0,Low
42.9583,13.1428,9.3,2.0,Low
42.9155,13.1887,7.5,2.1,Low
42.9073,13.1603,9.4,2.2,Low
43.0,13.1867,10.0,2.0,Low
43.047,13.1372,9.1,2.0,Low
42.8233,13.1115,9.0,2.3,Low
42.8515,13.0842,10.3,2.5,Low
43.0213,13.0958,7.1,2.1,Low
42.9147,13.0558,11.0,2.4,Low
43.0353,13.0858,9.9,2.1,Low
43.0223,13.0677,5.1,2.1,Low
42.8553,13.0783,11.0,2.0,Low
42.8482,13.1258,8.1,2.0,Low
43.0123,13.0655,9.2,2.2,Low
42.9082,13.0447,9.5,2.5,Low
42.8423,13.0857,9.9,2.1,Low
42.8927,13.1622,8.1,2.6,Low
42.8802,13.1833,7.7,2.0,Low
42.8997,13.0495,10.2,2.3,Low
42.8748,13.0663,11.0,2.3,Low
42.8283,13.1455,9.1,3.1,Low
42.8448,13.1108,6.3,2.1,Low
42.872,13.0442,10.3,2.3,Low
42.8242,13.097,9.9,2.3,Low
42.9113,13.1653,8.5,2.4,Low
42.8768,13.055,10.5,2.2,Low
43.0465,13.0958,8.1,2.1,Low
42.9655,13.1088,9.0,2.1,Low
43.0097,13.1513,10.2,2.0,Low
42.8452,13.0668,10.2,2.2,Low
42.8782,13.0578,10.5,2.8,Low
42.8807,13.0922,10.8,2.0,Low
42.8478,13.1492,8.7,2.2,Low
43.0147,13.0847,9.5,2.1,Low
42.839,13.0873,9.4,2.0,Low
42.881,13.0433,10.6,2.3,Low
42.8192,13.2467,10.1,2.2,Low
42.9918,13.0585,9.7,3.2,Low
42.9817,13.1157,9.4,2.0,Low
43.0062,13.0603,10.0,2.4,Low
42.8968,13.0503,10.7,3.1,Low
42.8762,13.2397,8.4,2.0,Low
42.8822,13.0908,11.1,2.0,Low
43.0098,13.1457,9.7,2.4,Low
42.8665,13.1625,7.8,2.0,Low
42.8742,13.0598,10.2,2.4,Low
42.9022,13.0372,10.4,2.6,Low
42.8727,13.0397,11.3,2.0,Low
43.033,13.0733,10.2,2.0,Low
42.8983,13.1553,8.5,2.2,Low
43.0352,13.0678,9.5,2.0,Low
42.841,13.1083,9.3,2.4,Low
42.9073,13.1062,8.8,2.1,Low
42.8927,13.0568,10.3,2.1,Low
42.8847,13.0588,10.1,2.0,Low
42.87,13.0962,9.2,2.3,Low
43.0022,13.0983,10.2,2.0,Low
42.886,13.0438,9.5,2.1,Low
42.9302,13.1607,7.9,2.1,Low
42.8982,13.1658,8.3,3.0,Low
42.9195,13.0383,10.6,2.2,Low
42.8022,13.1363,9.7,2.2,Low
42.8652,13.0572,10.2,2.0,Low
43.0558,13.0915,8.2,2.0,Low
43.0243,13.0727,9.4,2.4,Low
43.0322,13.1128,9.0,2.1,Low
42.8595,13.1592,9.6,2.0,Low
42.8753,13.0348,10.2,2.8,Low
42.9478,13.0677,9.1,2.0,Low
42.8793,13.0372,10.2,2.2,Low
42.9742,13.0558,15.8,2.7,Low
43.0383,13.1187,7.8,2.7,Low
42.8652,13.0793,10.0,2.0,Low
42.9965,13.0788,9.2,2.2,Low
42.8788,13.0577,10.3,2.0,Low
42.9657,13.1418,8.2,2.2,Low
42.8715,13.0673,10.2,2.1,Low
42.9265,13.1633,8.1,2.0,Low
42.9137,13.0433,10.8,2.3,Low
42.868,13.0663,9.0,2.1,Low
43.0368,13.0602,20.7,2.0,Low
42.8697,13.18,7.3,2.1,Low
42.9257,13.0433,10.3,2.3,Low
43.0043,13.0812,8.9,2.1,Low
42.8415,13.1792,8.2,2.4,Low
43.0253,13.0907,6.0,2.2,Low
42.9003,13.1707,7.7,2.7,Low
42.9957,13.1543,9.2,2.4,Low
43.0247,13.1022,7.7,2.3,Low
42.8683,13.155,8.6,3.1,Low
42.9132,13.0377,11.2,2.3,Low
42.8817,13.171,7.7,2.3,Low
42.9672,13.1553,7.9,2.3,Low
42.8658,13.1598,8.0,2.2,Low
42.8387,13.1353,7.2,2.2,Low
42.9268,13.0947,9.5,2.4,Low
43.0322,13.0755,10.1,2.1,Low
42.8313,13.1115,8.9,2.0,Low
42.9637,13.0692,9.6,3.3,Low
43.023,13.0943,8.6,2.1,Low
42.861,13.2132,5.7,2.2,Low
42.9772,13.0647,9.4,2.4,Low
43.0047,13.1448,9.8,2.5,Low
42.9942,13.1208,8.7,2.4,Low
43.0028,13.1185,8.2,2.3,Low
42.9423,13.0353,11.1,2.4,Low
42.9877,13.0495,12.0,2.5,Low
42.8415,13.1027,8.4,2.2,Low
42.8848,13.1643,7.3,2.1,Low
42.9218,13.0527,10.6,2.5,Low
43.007,13.143,7.2,2.8,Low
42.998000000000005,13.0592,9.1,2.9,Low
42.8157,13.119000000000002,8.3,3.0,Low
42.877,13.0372,9.9,2.3,Low
42.9072,13.0472,9.6,2.1,Low
42.9388,13.1322,9.5,2.3,Low
42.872,13.1943,8.1,2.0,Low
43.0073,13.1473,7.2,2.5,Low
43.0055,13.1478,8.4,2.5,Low
43.0047,13.1362,8.4,2.4,Low
42.9953,13.1443,8.7,3.3,Low
42.8262,13.0638,10.7,2.2,Low
42.911,13.0548,10.8,2.3,Low
42.8798,13.157,7.7,2.1,Low
42.9335,13.1003,9.1,2.2,Low
43.0297,13.1192,7.6,3.5,Low
42.9852,13.1552,8.1,2.4,Low
43.0248,13.0895,8.7,2.5,Low
42.9918,13.1473,8.8,2.2,Low
42.8868,13.073,10.0,2.1,Low
42.9393,13.167,8.5,2.6,Low
42.8935,12.9888,10.6,2.3,Low
43.0048,13.1243,8.3,2.2,Low
42.9935,13.1488,9.0,3.3,Low
42.9998,13.1423,7.1,3.1,Low
42.9443,13.0443,12.0,3.3,Low
42.918,13.0538,9.9,2.2,Low
43.2093,13.134,5.2,2.5,Low
42.9918,13.1495,8.7,2.0,Low
43.0728,13.0848,8.8,2.2,Low
43.0043,13.1402,5.3,3.4,Low
43.0067,13.1393,8.3,2.4,Low
42.8677,13.0593,10.1,2.0,Low
42.9128,13.1595,8.4,2.5,Low
42.8808,13.0867,10.2,2.2,Low
42.9143,13.1608,7.6,2.1,Low
42.874,13.0423,10.2,2.1,Low
43.0352,13.0622,10.1,2.2,Low
42.8683,13.0907,10.3,2.3,Low
42.906000000000006,13.0307,10.8,2.3,Low
43.0378,13.119000000000002,6.4,2.1,Low
42.8603,13.1113,9.1,2.1,Low
42.9578,13.1382,7.4,2.0,Low
42.8637,13.0598,10.4,2.3,Low
42.893,13.0418,10.3,2.5,Low
42.8582,13.1065,9.2,2.0,Low
42.8468,13.1028,8.1,2.1,Low
42.86,13.0437,10.7,3.3,Low
42.869,13.0528,8.3,3.1,Low
42.9992,13.1447,4.1,2.0,Low
42.8585,13.1078,9.3,2.5,Low
42.8793,13.0493,10.0,2.5,Low
42.8442,13.1618,8.6,2.1,Low
42.9042,13.0625,10.5,2.1,Low
43.0913,13.1102,21.9,2.0,Low
42.881,13.0595,9.9,2.1,Low
42.8693,13.1103,9.6,2.0,Low
42.8778,13.1713,7.8,2.0,Low
42.8577,13.0637,10.0,2.3,Low
42.9173,13.0623,10.7,2.1,Low
43.0288,13.0762,8.7,2.5,Low
42.9805,13.1363,6.6,2.6,Low
42.9267,13.0302,10.9,2.6,Low
42.9388,13.0733,9.5,2.6,Low
42.8552,13.071,9.9,2.6,Low
42.9083,13.0692,10.0,2.3,Low
42.8503,13.1725,5.0,2.0,Low
42.8973,13.0447,10.6,2.2,Low
43.0137,13.1345,9.7,2.5,Low
43.0582,13.0692,9.3,2.4,Low
42.8457,13.157,6.4,2.1,Low
42.902,13.0427,10.3,2.0,Low
42.8933,13.178,8.5,3.2,Low
42.7855,13.0845,10.6,2.3,Low
42.5888,13.2902,10.2,2.4,Low
42.8348,13.1102,9.5,2.1,Low
42.8692,13.0882,10.0,2.0,Low
42.8537,13.0705,10.4,2.1,Low
42.8992,13.1108,10.3,2.4,Low
42.859,13.1112,9.2,2.5,Low
42.9525,13.1268,4.9,2.4,Low
42.9743,13.1438,9.0,2.4,Low
42.898,13.1063,10.8,2.3,Low
42.864,13.0502,10.3,2.1,Low
42.8403,13.1632,8.3,2.2,Low
43.0592,13.0822,10.6,2.0,Low
42.8707,13.1032,10.4,2.3,Low
42.9127,13.0473,10.6,2.3,Low
42.8638,13.1635,7.9,2.0,Low
42.8487,13.1132,8.3,2.1,Low
42.922,13.1677,8.4,2.6,Low
42.8592,13.1058,9.1,2.6,Low
42.8928,13.1325,10.9,2.2,Low
42.8637,13.216,7.4,2.3,Low
43.0268,13.0675,10.7,2.1,Low
42.8583,13.1093,8.7,2.0,Low
42.985,13.0625,9.5,2.6,Low
42.8782,13.0327,10.0,2.3,Low
42.8848,13.107,8.2,2.4,Low
42.9155,13.0582,10.1,2.1,Low
42.9078,13.0572,10.7,2.4,Low
42.9307,13.1687,9.8,2.0,Low
42.9597,13.1405,7.9,3.3,Low
42.8917,13.173,7.4,2.2,Low
42.8553,13.1635,7.1,2.1,Low
42.8438,13.0908,10.6,2.0,Low
43.001000000000005,13.1448,8.1,2.1,Low
42.8173,13.1248,8.6,2.2,Low
43.0322,13.0693,9.3,2.4,Low
42.9008,13.044,10.7,2.2,Low
42.9758,13.0585,10.0,2.0,Low
43.0263,13.1103,2.9,2.0,Low
42.8047,13.1417,9.7,2.1,Low
42.8518,13.1158,8.2,2.4,Low
43.0122,13.1108,9.2,2.5,Low
43.0218,13.116,9.7,2.3,Low
42.8525,13.1072,8.3,2.4,Low
42.9327,13.1625,9.4,2.4,Low
42.9543,13.0508,11.9,2.1,Low
42.9245,13.1117,8.2,3.4,Low
42.8713,13.0432,9.8,2.1,Low
42.9212,13.1183,8.5,2.2,Low
42.9293,13.1523,9.0,2.3,Low
42.8687,13.0525,9.9,2.0,Low
42.9947,13.1522,8.1,2.5,Low
43.0118,13.124,7.8,2.2,Low
43.0207,13.1408,9.0,2.1,Low
42.8877,13.1233,12.5,2.1,Low
42.9053,13.0622,10.2,2.2,Low
43.058,13.0908,8.7,2.7,Low
43.0433,13.0667,13.7,2.3,Low
42.8577,13.1073,8.6,2.7,Low
42.8833,13.163,8.0,2.1,Low
42.8395,13.1632,8.0,2.2,Low
43.036,13.1253,9.0,3.1,Low
43.066,13.0703,10.1,2.4,Low
42.8678,13.1013,9.1,2.3,Low
42.8652,13.1472,6.6,2.2,Low
42.9772,13.1325,9.0,2.3,Low
43.0442,13.082,7.9,2.0,Low
43.0337,13.1287,5.1,2.1,Low
42.8442,13.1182,7.7,2.1,Low
43.0542,13.0927,9.4,2.6,Low
42.8453,13.1538,7.2,2.2,Low
42.9533,13.0668,9.6,2.8,Low
42.8903,13.1557,8.3,2.2,Low
42.883,13.052,10.0,2.0,Low
42.9598,13.1483,8.3,2.0,Low
42.9143,13.0432,10.6,2.2,Low
42.9342,13.0675,10.0,2.3,Low
42.8843,13.1627,8.9,2.1,Low
42.8773,13.0503,10.3,2.2,Low
42.9128,13.155,9.9,2.3,Low
42.8582,13.2357,8.7,2.3,Low
42.8713,13.0727,10.7,2.3,Low
43.0673,13.0748,6.6,2.6,Low
42.868,13.1225,7.9,2.0,Low
42.9552,13.0643,10.2,2.0,Low
42.95399999999999,13.0773,9.0,2.2,Low
42.9248,13.0932,9.2,2.2,Low
42.9208,13.0427,11.1,2.0,Low
43.0192,13.1363,8.3,2.0,Low
42.8798,13.1428,9.1,2.6,Low
42.9772,13.1398,14.9,2.0,Low
42.942,13.1553,8.7,2.1,Low
43.0348,13.0775,9.1,2.1,Low
42.9095,13.0398,10.8,2.2,Low
42.9355,13.1318,8.7,2.0,Low
42.8653,13.21,8.3,3.7,Low
42.8653,13.2083,7.4,3.5,Low
42.9643,13.1455,9.0,2.7,Low
42.8448,13.1637,8.2,2.1,Low
42.8513,13.0712,9.7,2.2,Low
43.0433,13.0752,7.5,2.1,Low
42.9928,13.0538,10.0,2.8,Low
43.0652,13.0773,8.9,2.3,Low
42.8833,13.1765,8.1,2.1,Low
42.9553,13.1357,8.8,2.5,Low
42.904,13.1698,8.1,2.2,Low
42.8988,13.0487,10.9,2.6,Low
42.9528,13.140999999999998,9.1,2.4,Low
42.9283,13.1562,10.4,2.2,Low
42.837,13.1455,9.4,2.1,Low
42.8677,13.0928,10.4,2.0,Low
43.0378,13.1092,7.4,2.1,Low
43.024,13.0915,8.6,2.2,Low
43.045,13.0897,8.0,3.0,Low
42.8922,13.169,8.1,2.4,Low
42.8467,13.1577,6.4,2.3,Low
42.7847,13.1138,10.9,3.8,Low
42.7783,13.1205,10.8,2.6,Low
42.9512,13.1612,8.6,2.2,Low
43.0138,13.1032,8.9,2.2,Low
42.8732,13.1798,8.0,2.0,Low
42.7123,13.2167,13.6,2.4,Low
42.872,13.2125,4.2,2.0,Low
42.9823,13.0738,9.5,2.4,Low
42.8545,13.0757,10.1,2.1,Low
42.8778,13.0578,10.3,2.0,Low
42.9052,13.1602,6.5,2.0,Low
42.8577,13.0583,10.2,2.3,Low
42.8438,13.0927,10.6,2.1,Low
42.8897,13.1532,8.3,2.2,Low
42.8417,13.0887,10.8,2.1,Low
42.9017,13.0453,10.9,2.4,Low
42.8758,13.0343,9.7,2.4,Low
43.0495,13.0945,8.6,2.2,Low
42.8448,13.0718,10.8,2.0,Low
42.9487,13.1435,8.4,2.0,Low
